DAM_ID,GRAND_ID,NABD_ID,DAM_NAME,PNNL_DAM_ID,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,NORMAL_STORAGE.MCM.,MAXIMUM_STORAGE,STORAGE,DAM_HEIGHT,ELEV_MASL,S_RATIO,i_MAF_MCM,MAIN_USE,P_FLC,P_NAV,P_HYD,P_SUP,P_IRR,P_REC,P_FSH,UPST_DAMS_N,UPST_DAMS_CAP,YEAR_CREATED,norm_Stor,Max_stor,join_OBJECTID,join_TNMID,join_MetaSource,join_SourceData,join_SourceOrig,join_SourceFeat,join_LoadDate,join_AreaSqKm,join_AreaAcres,join_GNIS_ID,join_Name,join_States,join_HUC2,join_Shape_Leng,join_Shape_Area,join_layer,join_path,join_HUC2_db,join_Prior_purp,distance,,
395,395,ID00108,Little Camas Dam,NA,Idaho,NA,-115.388704,43.350723,NA,NA,29.7,29.7,29.7,8,1496,1.296330865,22.9108176,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14,5301.6,1912,29.7,29.7,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
414,414,ID00060,Soda,NA,Idaho,NA,-111.694731,42.644502,NA,NA,19.4,19.4,19.4,11,1769,0.040725333,476.361972,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,1219.9,1925,19.4,19.4,1,{9567C98F-F09E-4C52-B2ED-C770AC69261B},,,,,4/20/18,367048.98,90699697.69,2730147,Great Basin Region,"CA,ID,NV,OR,UT,WY",16,68.03571301,38.57666947,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-15/WBDHU2.shp,16,Water supply,0,,
418,418,ID00533,Oneida,NA,Idaho,NA,-111.746388,42.274419,NA,NA,14.1,14.1,14.1,50,1476,0.026611199,529.852104,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,18,2980.3,1913,14.1,14.1,1,{9567C98F-F09E-4C52-B2ED-C770AC69261B},,,,,4/20/18,367048.98,90699697.69,2730147,Great Basin Region,"CA,ID,NV,OR,UT,WY",16,68.03571301,38.57666947,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-15/WBDHU2.shp,16,Water supply,0,,
375,375,ID00216,Mann Creek,NA,Idaho,NA,-116.89813,44.39375,NA,NA,13.7,13.7,13.7,23,873,0.404969033,33.8297472,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,34,11640.03348,1966,13.7,13.7,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
408,408,ID00052,Lower Salmon,NA,Idaho,NA,-114.906203,42.839323,NA,NA,13.4,13.4,13.4,3,855,0.002354267,5691.791851,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25,8678.63348,1949,13.4,13.4,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
380,380,ID00178,Ashton,NA,Idaho,NA,-111.496207,44.078935,NA,NA,12.1,12.1,12.1,139,1573,0.018916861,639.6409944,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,3349.8,1913,12.1,12.1,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
"10,018",NA,ID10002,Soldier Meadow,usbrpn_sol,Idaho,BOR_PN,-116.7366667,46.16722222,4/3/92,8/23/18,NA,3.9409686,3.9409686,NA,1377.0864,0.971303938,4.0574,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,19219.83348,NA,,3.9409686,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
"10,021",NA,ID00207,Boise River below Diversion Dam,usbrpn_bddi,Idaho,BOR_PN,-116.0936111,43.53972222,10/29/86,8/23/18,NA,1.23348,1.23348,NA,858.6216,0.000792,1557.979667,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,11542.23348,NA,,1.23348,1,{31AE82B1-B1F0-4839-A09B-1836570B4D37},,,,,11/6/17,836516.99,206707666.5,2730148,Pacific Northwest Region,"CA,CN,ID,MT,NV,OR,UT,WA,WY",17,92.95891489,97.30403175,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-16/WBDHU2.shp,17,Hydroelectric,0,,
"10,038",NA,IL00113,Carlyle Lake Dam,usace_Carlyle,Illinois,ACE_STL,-89.3522,38.6188,1/1/80,9/1/18,NA,1571.125414,1571.125414,7.0104,143.8656,0.774281887,2029.138794,Flood control,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,496,205990.0707,1966,,1571.125414,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
7310,7310,IL00113,Carlyle Lake Dam,NA,Illinois,NA,-89.351351,38.619946,NA,NA,1571.1,0,1571.1,NA,NA,NA,NA,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1966,1571.1,0,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1747,1747,IL50499,Smithland Lock and Dam,NA,Illinois,NA,-88.427161,37.168871,NA,NA,911.2,911.2,911.2,31,99,0.006054922,150489.1374,Navigation,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,519,220712.3707,1980,911.2,911.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1716,1716,IL00117,Rend Lake Dam,NA,Illinois,NA,-88.968937,38.037374,NA,NA,749.8,749.8,749.8,48,122,1.703572685,440.1338472,Flood control,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,513,209577.3707,1971,749.8,749.8,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1659,1659,IL00118,Lake Shelbyville Dam,usace_LakeShelbyville,Illinois,ACE_STL,-88.777006,39.410509,1/1/80,9/1/18,1266.2,1266.2,1266.2,16,182,1.312339138,805.6502727,Flood control,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,442,170479.0707,1970,1266.2,1266.2,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1625,1625,IL01073,Clinton Lake Dam,NA,Illinois,NA,-88.880147,40.140942,NA,NA,308.4,308.4,308.4,22,208,1.251614534,246.4017408,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,328,148226.8707,1977,308.4,308.4,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1727,1727,VA02102,Crab Orchard Lake Dam,NA,Illinois,NA,-89.150465,37.719633,NA,NA,204.8,204.8,204.8,87,123,1.224937785,167.1921648,Recreation,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,516,213087.7707,1940,204.8,204.8,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1725,1725,IL00012,Kincaid Lake Dam,NA,Illinois,NA,-89.453125,37.77845,NA,NA,188.7,188.7,188.7,44,124,2.926843941,64.4721768,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,511,208782.7707,1972,188.7,188.7,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1644,1644,IL00749,Spaulding Dam,NA,Illinois,NA,-89.597423,39.759588,NA,NA,124.8,124.8,124.8,40,170,0.564066946,221.2503336,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,341,152017.7707,1933,124.8,124.8,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1731,1731,IL00015,Lake of Egypt Dam,NA,Illinois,NA,-88.940137,37.621959,NA,NA,102.3,102.3,102.3,101,153,4.016965779,25.4669832,Other,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,507,207239.8707,1962,102.3,102.3,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1612,1612,IL01229,Duck Creek Station Dam,NA,Illinois,NA,-89.972943,40.456143,NA,NA,96.4,96.4,96.4,47,172,8.256031528,11.676312,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,339,150988.1707,1975,96.4,96.4,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1647,1647,IL00673,Sangchris Lake Dam,NA,Illinois,NA,-89.468777,39.646801,NA,NA,90,90,90,62,182,2.238561933,40.2043824,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,341,152017.7707,1967,90,90,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1639,1639,IL00146,Lake Decatur Dam,NA,Illinois,NA,-88.954979,39.824071,NA,NA,71,71,71,22,197,0.092850243,764.6722056,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,343,151724.3707,1922,71,71,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1689,1689,IL50504,Newton Power Station Lake Dam,NA,Illinois,NA,-88.303125,38.886339,NA,NA,61.2,61.2,61.2,29,153,1.292873983,47.3364,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,506,206750.5707,1975,61.2,61.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1728,1728,IL00033,Cedar Lake Dam,NA,Illinois,NA,-89.283708,37.657364,NA,NA,60.9,60.9,60.9,30,140,2.525922183,24.1100064,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,511,208782.7707,1974,60.9,60.9,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
940,940,IL50212,Lake Chautauqua Dam,NA,Illinois,NA,-90.024213,40.358206,NA,NA,55.5,55.5,55.5,32,128,0.384412869,144.37602,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,339,150988.1707,1960,55.5,55.5,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1673,1673,IL00693,Lake Lou Yaeger Dam,NA,Illinois,NA,-89.600885,39.186514,NA,NA,54.8,54.8,54.8,119,177,0.50348136,108.8421624,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,442,170479.0707,1966,54.8,54.8,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1567,1567,IL01102,Lasalle Nuclear Station Cooling Lake Dam,NA,Illinois,NA,-88.619403,41.266756,NA,NA,54.5,54.5,54.5,29,213,6.189966974,8.8045704,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,11986.6,1977,54.5,54.5,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1660,1660,IL01233,Mill Creek Structure 1,NA,Illinois,NA,-87.798003,39.410531,NA,NA,49.7,49.7,49.7,14,187,2.072234164,23.983776,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,124,22102.7,1980,49.7,49.7,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1674,1674,IL00971,Lake Glenn Shoals Dam,NA,Illinois,NA,-89.477227,39.187113,NA,NA,48,48,48,17,179,0.674214634,71.1939456,Water supply,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,442,170479.0707,1978,48,48,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1710,1710,IL00547,Baldwin Plant Cooling Lake Dam,NA,Illinois,NA,-89.877557,38.216235,NA,NA,44.8,44.8,44.8,50,125,0.966389608,46.3581144,Other,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,511,208782.7707,1968,44.8,44.8,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1682,1682,IL00135,Coffeen Lake Dam,NA,Illinois,NA,-89.389336,39.03605,NA,NA,44.2,44.2,44.2,49,186,2.174865654,20.3230944,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,487,202965.2707,1964,44.2,44.2,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1570,1570,IL01169,Braidwood Station Cooling Pond Dam,NA,Illinois,NA,-88.242282,41.203354,NA,NA,43.2,43.2,43.2,20,177,5.24492488,8.2365336,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,11711.2,1979,43.2,43.2,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1729,1729,IL00084,Little Grassy Lake Dam,NA,Illinois,NA,-89.136989,37.646179,NA,NA,42.3,42.3,42.3,51,142,2.729951353,15.4947816,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,516,213087.7707,1950,42.3,42.3,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1730,1730,IL00085,Devils Kitchen Lake Dam,NA,Illinois,NA,-89.103309,37.639766,NA,NA,38.9,38.9,38.9,4,168,2.193356968,17.7353712,Recreation,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,504,206964.7707,1960,38.9,38.9,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1563,1563,IL01232,Collins Station Cooling Lake Dam,NA,Illinois,NA,-88.37148,41.363521,NA,NA,36.5,36.5,36.5,122,153,0.007267727,5022.202694,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,11711.2,1975,36.5,36.5,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1651,1651,IL00678,Lake Taylorville Dam,NA,Illinois,NA,-89.259503,39.518602,NA,NA,35.2,35.2,35.2,46,184,0.279064471,126.1357272,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,353,153675.4707,1961,35.2,35.2,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1604,1604,IL01005,Powerton Cooling Lake Dam,NA,Illinois,NA,-89.71721,40.55442,NA,NA,31.6,31.6,31.6,28,136,0.002871582,11004.38758,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,335,150831.2707,1970,31.6,31.6,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1720,1720,IL00115,Kaskaskia Lock and Dam,NA,Illinois,NA,-89.947917,37.986049,NA,NA,31.1,31.1,31.1,79,111,0.005496342,5658.309238,Navigation,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,509,207327.7707,1974,31.1,31.1,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1661,1661,IL00133,Otter Lake Dam,NA,Illinois,NA,-89.909835,39.407765,NA,NA,30.5,30.5,30.5,22,185,1.666356342,18.303408,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,335,150719.9707,1969,30.5,30.5,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1598,1598,IL00359,Evergreen Lake Dam,NA,Illinois,NA,-89.051042,40.647158,NA,NA,28.2,28.2,28.2,30,220,0.942620334,29.9166048,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,123,13661.9,1971,28.2,28.2,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1694,1694,IL00334,East Fork Lake Dam,NA,Illinois,NA,-88.080251,38.763116,NA,NA,28,28,28,30,142,2.127737311,13.1595192,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,508,206844.9707,1972,28,28,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1666,1666,IL00141,Lake Mattoon Dam,NA,Illinois,NA,-88.481004,39.335353,NA,NA,27.8,27.8,27.8,17,193,0.496297939,56.01474,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,429,167961.5707,1957,27.8,27.8,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
1688,1688,IL00594,Greenville New City Dam,NA,Illinois,NA,-89.398958,38.927287,NA,NA,27.6,27.6,27.6,87,163,0.786502899,35.0920512,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,496,205990.0707,1969,27.6,27.6,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1547,1547,IL00843,Lake Carroll Dam,NA,Illinois,NA,-89.892041,42.180743,NA,NA,27.3,27.3,27.3,41,217,1.52841837,17.8616016,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,115,10219.4,1974,27.3,27.3,1,{629AF1ED-9415-452F-94CA-E43D64B86FCE},,,,,3/15/19,492032.97,121583887.4,2730137,Upper Mississippi Region,"IA,IL,IN,KY,MI,MN,MO,ND,SD,WI",7,79.28020847,54.22455111,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-6/WBDHU2.shp,7,Flood control,0,,
1678,1678,IL00607,Lake Sara Dam,NA,Illinois,NA,-88.618823,39.126872,NA,NA,25.2,25.2,25.2,45,176,1.823150258,13.8222288,Water supply,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,444,170693.8707,1957,25.2,25.2,1,{5C6AE09C-4CFC-4EBA-9344-A91AF35E73E8},,,,,2/1/18,421966.18,104270022.8,2730135,Ohio Region,"IL,IN,KY,MD,NC,NY,OH,PA,TN,VA,WV",5,61.39431849,43.81340833,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-4/WBDHU2.shp,5,Flood control,0,,
